id,comment,label
52,at least they should follow up us after service to ask regarding about condition of our vehicle . they have huge service center so they should understand and think about this .,[u'servic_car_call']
53,"1 \) workers are less , there is only two senior works in those two , if one is absent only one should maintain the whole 2 \) if there there is any problem in ongole , we have to visit the nellore it is far , so they have to increase the workers at ongole .",[u'problem_car_custom']
54,"from these 3 attribute i felt that option need to improve most , but can \? t explain . i felt who are in marketing jobs , they can better tell us about that .",[u'custom_call_feedback']
55,should recognize the problem of customer and solve it .,[u'problem_car_custom']
56,i never receive call for follow up . they should call us and inform about charges and this service should be time to time service .,[u'custom_call_feedback']
57,the work which we have told them they must inform us that they had completed or not .,[u'custom_call_feedback']
58,for fallow up calls . they have to do the calls in proper time . unnecessary they are doing while we are some urgent work like are sleeping,[u'custom_call_feedback']
59,"they should improve the follow up service . i don \? t know what they did . they did not told me also , just said check up everything and all service work done properly . when i went to checked the car found it was not fully correct as break oil are not given . i enquired about the car by myself . they should have a checklist paper where the check box are containing the process one by one mentioned what they have to done and that checklist 1 copy should give me and they should have another . from check list i will confirm that every processes are done or not by the dealer ship staff one by one . like tire air pressure did or not he will give confirmation and both will checked the box , then will ask to check about battery or break oil . outside of india service centers have a checklist , they have two paper 1paper with the customer and another they have for check . number one i check air pressure , number two i check break oil , i see engine oil then re check then will fine then will give me one copy or then i will know okay this is checked . this is should be done in toyota india service centers . i want in written what you check , give tick mark and give me .",[u'servic_car_call']
60,they should acknowledge the customer 's feedback,[u'custom_call_feedback']
61,should receive the feedback call . receive or not should receive the call .,[u'custom_call_feedback']
62,1 . the did n't intimation the customers regarding small parts repairs and we did n't get the follow up calls,['call_follow_car']
63,i have n't received any feedback or follow up call from them .,[u'call_feedback_servic']
64,they should give the follow up calls frequently like after every one month or forty five days .,['call_follow_car']
65,"if my car get break down in the middle of road , if i will get immediate service then it would be better . if they will improve the follow up call after servicing and get in touch that if they will ask me about the condition of my car , then it would be better .",[u'servic_car_call']
66,for servicing of car they are take 1 month so that time they should follow up call to customer give for the proper information about the car .,[u'servic_car_call']
67,they have to improve the in making calls services very good,[u'servic_car_call']
68,"post servicing after 3 4 days we must receive their call to check if the car is ok or no , whether customers are satisfied or no",[u'servic_car_call']
69,1 . they have to increase the follow up calls after servicing .,['call_follow_car']
70,they said us that they will contact me to their seniors but their senior 's phone is witched off for next 3 4 days . we contact with their seniors after 2 4 days but that time customer is not in mood . the work is pending only which is suppose to do .,[u'custom_call_feedback']
71,they should call us after servicing and should ask as are you satisfied with the servicing which was provided by us . we have only this expectation .,[u'custom_call_feedback']
72,we will give the vehicle for servicing purpose if they are forget to the delivery to the customers . they have to do the follow up calls to customers,[u'custom_call_feedback']
73,no improvement require all are fine,['no improve']
74,manger should follow up to customer they should take immediately action they should proper intimation be given to customer .,[u'custom_call_feedback']
75,the executives who called us for follow up thy them self not aware for which work we have sent the vehicle . and they are asking some different questions .,[u'custom_call_feedback']
76,no improvement require,['no improve']
77,they should ask to the customer who have purchased the car . though they purchased small car or big car .,[u'servic_car_call']
78,the follow up calls should be improved . only once i received a follow up call .,['call_follow_car']
79,they should know how are everything 's . they should check the customer is satisfied or not .,[u'custom_call_feedback']
80,no improvement require all are fine,['no improve']
81,the follow up calls should be improved . during the servicing they should inform us about the condition of the vehicle . regarding insurance they should let us know .,['call_follow_car']
82,the information which they are providing should improved .,[u'servic_car_call']
83,they should solve customer 's problem which customer mention on follow up calls .,[u'problem_car_custom']
84,"1 \) they have to do the follow up calls , whenever we are calling to them then only they are responding .",[u'call_feedback_servic']
85,they did not call after servicing which they should do .,['others']
86,if anybody give the complaint regarding the dealership then the dealership members should take the action against the complaint .,[u'custom_call_feedback']
87,regarding the fallow up calls . they have to give the call of the vehicle service it completed . but they are calling of the 10 days the vehicle services . also charges more for vehicle charges . they have to improve the service,[u'servic_car_call']
88,they should do the feedback calls on the time .,[u'custom_call_feedback']
89,they have to call they have to ask to customers but they had not calling .,[u'custom_call_feedback']
90,they should take the feedback on call from the customer after servicing .,[u'call_feedback_servic']
91,they should improve feedback calls after service . they did not follow up properly after calls .,[u'call_feedback_servic']
92,they should have separate department follow up call for all process .,[u'custom_call_feedback']
93,"i received the call i made the complaint , but no one take action on that . like wraper they thrown the comlaint in dustbin . they did n't anything of my complaint also kept in pending . the call which they maker for asking the vehicle condition should not make that call . if we give any complaint should work on it .",[u'custom_call_feedback']
94,they should take the feedback on call from the customer after servicing .,[u'call_feedback_servic']
95,nothing . .,[u'custom_call_feedback']
96,feedback call should receive after 1 day of servicing .,[u'servic_car_call']
97,we don \? t receive follow up calls so they should call customers for follow up .,[u'custom_call_feedback']
98,they should not call for follow up on sunday . they can call on any time other that sundays .,['call_follow_car']
99,1 \) they have to do the follow up calls regarding the condition of the vehicle after servicing . .,[u'servic_car_call']
100,should receive the feedback call . before the servicing i have received the call but after servicing did n't receive the call .,[u'call_feedback_servic']
101,they have to the fallow up calls to the customer 's . after completion of vehicle service,[u'servic_car_call']
102,"on the on follow up call , i complaint them and they told me that they will call me again but i do not receive any call from there end .",[u'call_feedback_servic']
103,they should update the customer when the car serviced and they should do the service properly .,[u'servic_car_call']
104,they have to do the follow up calls regarding service period complaints .,[u'custom_call_feedback']
105,the call made after taking the car from servicing should not be for general feedback instead they should ask the car that how is it working after service . they should call a customer only for the sake of feedback .,[u'servic_car_call']
106,no improvement require all are fine,['no improve']
107,fallow up calls they have to do only 1 time call to the customers but more than . painting section it is available in rajamundry . but not in kakinada from kakinada to rajamundry 60 km but they have to provide painting section in kakinada,[u'custom_call_feedback']
108,they have to call to the customer they should has to inform the service period of the vehicle .,[u'servic_car_call']
109,no improvement require all are fine,['no improve']
110,after servicing the car they should call to customer take the car information .,[u'servic_car_call']
111,they do not give any follow up calls after taking the car from servicing .,[u'servic_car_call']
112,at least they should call a customer \? s regarding our query and conditions . dealership should take some responsibility and do the work accordingly .,[u'custom_call_feedback']
113,after servicing the car next day they are called to customer for car service information so that is problem for the customer so they should follow up calls should come in after one week it is better for the customer,[u'problem_car_custom']
114,after servicing the car they should give follow up calls within 2 days so that if there is any problem we can share it with them .,[u'problem_car_custom']
115,"i don \? t like the technicians of durgapur dealership , jayashree satellite service should develop . i did not get follow up calls which need to improvement",[u'servic_car_call']
116,follow up call executive 's should have knowledge about the servicing and charges .,[u'servic_car_call']
117,after received the car they should called to customer take a feedback of servicing car condition of car,[u'servic_car_call']
118,my experience last time i put a complaint for tire arrangement i fill arrangement was not clear and i didn \? t receive any called from dealership . so must be follow up from dealership .,[u'custom_call_feedback']
119,follow up calls should be providing to customer after servicing the car .,[u'problem_car_custom']
120,"feedback calls facility should be improved . dealership should be attentive . the staff who are taking feedback , they should take care that feedback call should get to the customers after servicing the car and for that staff should be available .",[u'custom_call_feedback']
121,"after the servicing they should called to the customer second or third day for how was the servicing and after the one month at least they should ask to the customer \? s vehicle is working or not properly , is there any tire or engine problem and they should ask what is the condition now \?",[u'servic_car_call']
122,put 1 slip to tell on how many kilometers is the service due and if they ask anything for feedback then they must pick the car . repair it and return . feedback should not be asked only for name it should be asked to do the work .,[u'custom_call_feedback']
123,after servicing the car they should called to customer takes a feedback of servicing experience .,[u'custom_call_feedback']
124,within 24 hours they should call us for feedback .,[u'custom_call_feedback']
125,they have to do the less fallow up calls . they are do more calls . we are irritating with those calls . they have to do the proper cleanings they are doing proper cleanness at out side parts and they are not concentrate on inside parts,[u'custom_call_feedback']
126,we had servicing the car after that we knowing about the servicing so they should tell to the customer which part they was have change . they should display front of the customer how to work .,[u'custom_call_feedback']
127,"i had called to the service center for 2 3 times to know the reimbursement , but they had not responding",[u'custom_call_feedback']
128,they should called to customer regarding the car experience and they should asked to customer what was problem is there in vehicle .,[u'problem_car_custom']
129,"in all the thing their should be an improvement . the quality and technical person having very poor knowledge , they do n't have knowledge of vehicle even the they do n't know how to clean . they are only sit to grap the money , they just only give you bill and will say your work been done actually you see that your work is not been done .",[u'custom_call_feedback']
130,actually we don \? t require regular follow ups but they should at least call once after vehicle service .,['call_follow_car']
131,they should remind me for the next service,[u'servic_car_call']
132,they must take as much as possible feedbacks . first repair customer 's car properly and then there would be no need to take feedback . first of all take immediate action on the feedback given by the customers . when you call customer for a feedback and customer tell you that his particular work is not done then you immediately go to the director managing agency and present customer 's problem in front of them . they must come to customer and listen to customer 's problem . they just hear and leave it,[u'problem_car_custom']
133,after servicing the car they should called to customer take a feedback of servicing car condition of car .,[u'servic_car_call']
134,no improvement require all are fine,['no improve']
135,feedback should be improve also they should confirm how the vehicle is working .,[u'custom_call_feedback']
136,"till now there are no tools available there . there were no tools available to change clutch . everything was done manually . i told them not to do anything manually , if anything missed out then there would be huge loss . the complaint which we give in feedback should be checked by them if resolved or not . supervisors should check it .",[u'custom_call_feedback']
137,they can use mobile mesaage and applications services . they need not to call instead they can use mobile techniques .,[u'servic_car_call']
138,after completing the service they need to say that what all service was done on the car . they should mention particular in detail on the receipt that what all service was made in car .,[u'servic_car_call']
139,if they are calling for feedback than they should take my complaint as well and they should also call again to inform that what all implement they did after taking the feedback otherwise they can tell us to visit the showroom .,[u'custom_call_feedback']
140,they should attend the customers promptly because they take time to contact me i am calling them again again,[u'custom_call_feedback']
141,they told me that they will call me back but 3weeks passed i didn \? t get any call from their side . they should attend customers immediately should not make customers wait for long time .,[u'custom_call_feedback']
142,they should not take feedback call in busy period of customers .,[u'custom_call_feedback']
143,they should ask customers every time if the customer is satisfied or not . after every servicing they should call customers to take feedback . they should call in every 1 or 2 week . they can call every day or in 2 week once because of which it is easy to give feedback . because we are using the car in that duration so we can easily give them feedback .,[u'custom_call_feedback']
144,they have to enquire the customer post servicing the vehicles regarding the services and improvement .,[u'servic_car_call']
145,i never receive call for feedback from dealership . they should ask us about service quality and car performance . they should ask that do we have any problem or not \?,[u'problem_car_custom']
146,they should collect the online feedback,[u'call_feedback_servic']
147,they take complaints but not follow it . if you are taking feedback then do improvement also . if we are giving complaints on call they should take action . if any work is incomplete they have to give detail . they need to be improve should take care as customers .,[u'custom_call_feedback']
148,"after 5 7 minutes of give instant delivery , they should call on that registered contact number which they have to ask whether the delivery is done or not . it would be better if they should take the initiative by themselves .",[u'custom_call_feedback']
149,"they should call us for feedback like , do you have any problem in car \? how 's company is behaviour etc . they need to ask this type of questions as a feedback call .",[u'problem_car_custom']
150,they are not given me call after complaining .,['others']
151,they should do follow up calls after giving service . they should do an enquiry that the service which they gave if there is any mistakes or not . if have then to inform .,[u'servic_car_call']
152,no follow up call from dealership . after service they must follow up and take feedback about car condition and all .,[u'servic_car_call']
153,i did n't get any follow up calls from the dealership . they should call me to know about the problem i have . the follow up calls need to come .,['call_follow_car']
154,they should given feedback through message or something like that toll free message . rather than follow up calls at least messages will do the same purpose,[u'custom_call_feedback']
155,they do n't attend the call seriously as they done suddenly respond it we suggest them . if any problem arises and we call them or suggest their they will not take immediate action they will take lot of time to decide and postponed to next day . so they should improve in the follow up calls,['call_follow_car']
156,should be improved in follow up calls and insurance,['call_follow_car']
157,should be improved to dealership follow up calling . how can it improved we are not told you .,['others']
158,"after car servicing they should call customers but they are not calling . the leader company should not do like this , they should call customer for feedback after 10 15 days . i have written one feedback about nanavati toyota . it is 120km far away so customer have to leave early morning they should provide lunch there . customer are ready to pay for lunch at nanavati toyota there is no food available near by so they should available food for the customers who limited there .",[u'custom_call_feedback']
159,after servicing from dealership we got call for feed back . they need to do improvement in that like . if any customer complaint about anything on feedback call then they had to take immediate action against it improvement .,[u'custom_call_feedback']
160,after complaint one feedback call should be come from them,[u'custom_call_feedback']
161,they should call to the customers within one or two days . it means after servicing the vehicle next day or second day they should follow up calls to the customers,[u'custom_call_feedback']
162,"to know the requirement of customers and to know the condition of car , the follow up calls is needed from the dealership .",['call_follow_car']
163,"follow up call , i did not get proper follow up call after car servicing which we get last year but now we are not get this kind of service . i think should start this kind of service .",[u'servic_car_call']
164,when we the vehicle . after completion of servicing they have to call the customers . regarding the status of vehicle,[u'custom_call_feedback']
165,"they are calling me in the working time , it is difficult for me . when they are called repeated questions asking again and again . first call we answered all questions , while we driving , working its difficult for us . it should be improved .",[u'custom_call_feedback']
166,after servicing we do n't get the call from dealership . first we use to get the call from them but now they are not calling us . they should call us after servicing ask about the car .,[u'servic_car_call']
167,when the car comes after polishing they does n't spray it . earlier they used to give voucher one each car but now they do n't give .,[u'servic_car_call']
168,all the details of my car in their computer . any point of given time they can find out the condition everything of my vehicle when the next service should be all the things they can found through computer . so they should follow up through computers regarding to whom this to vehicle follow up calls for how what are service they did for maintainece they did for find out computers somebody should be the follow up that inform there customers regarding the next maintenance service,[u'servic_car_call']
169,should make follow up calls to customers in gapping of 15 days and 1 month to know the car problems .,[u'problem_car_custom']
170,they should take feedback about customer satisfaction quality of the service,[u'custom_call_feedback']
171,no improvement require,['no improve']
172,they should have to check their service team they have to make follow up calls before the service periods .,[u'servic_car_call']
173,i do not know follow up call system is available in dealership or not if they have the system then should call to us either write a mail to us .,[u'custom_call_feedback']
174,"in last servicing , in gave my car to mahestala . but due to some reason , they transfer my car from mahestala to em bypass . they did n't inform me about it . i called others to get the information about my car status . they must call customer to inform the about the condition and the status of the car . they need to call about that matter .",[u'servic_car_call']
175,after servicing the feedback call which we get they should improve it . if in feedback call any customer giving complaint then they should take action and follow up .,[u'custom_call_feedback']
176,"the follow up calls made by dealership post servicing of vehicle to check the service experience and car condition no one called me . after service they should call at least 2 3 days later and ask me how is the working and all . that 's how it can be improved . the most improvement required towards their behavior towards clients . the way of talking , highly dissatisfied with them . they once sell the vehicle , after that they do n't like to behave well to clients . this is not acceptable .",[u'servic_car_call']
177,before talking the feedback they have to ask work will be done . properly or not . in that complete satisfaction must be done after that call made by that customer who satisfy the work,[u'custom_call_feedback']
178,"after servicing which feedback call we get . so , on call which complaint said them . so they should take action hand to hand , that 's why we will know it .",[u'custom_call_feedback']
179,after one week of servicing dealership should be call the customer and asked him . he is satisfied or not . if he is not satisfied then he wants to told him give back your car for servicing .,[u'servic_car_call']
180,they have to speed up the follow up calls .,['call_follow_car']
181,after servicing which feedback call comes from the dealership it should be need improvement . before it they take feedback call about the car . but now they not doing before it we leave our car there for servicing then also when we call us informed . how much take money also how much your bill message also comes but now all things not happening .,[u'custom_call_feedback']
182,they have to call enter condition about the car after the service but so far no one is calling from nippon toyota they are not asking anything like how is the condition of the car after servicing so they should keep to much with the customers so the customers will get the more satisfaction for that service . they should call the each every customers after servicing the vehicle .,[u'servic_car_call']
183,they should sort out customer problems which they had given as a feedback so they should not faced problems .,[u'problem_car_custom']
184,dealership never called me told about the car condition service . they have to call us need to ask about the actual problem .,[u'servic_car_call']
185,after the service they have to followed up because of they have to know whatever work done by him with car that customer satisfied or not .,[u'servic_car_call']
186,dealership follow up its ok just after service you people called up . i do n't remember you had called or not but its fine if you can confirm by message through so no need of any others recommend .,[u'custom_call_feedback']
187,after servicing we receive one call from dealership so they guide use to change it they should give knowledge about it that in next servicing you would change it .,[u'servic_car_call']
188,they have to rectify the problems which we are mentioning in the follow up calls .,['call_follow_car']
189,they have to do the follow up calls after servicing the vehicle to know about the condition of the vehicle .,[u'servic_car_call']
190,normally all other dealership use to have follow up calls done after servicing of the vehicle to check the how the service all so this i did n't get any like that kind of call .,[u'servic_car_call']
191,"how much the car is carried out , how much km is carried out , when the service is required , these entire things they should inform by phone calls .",[u'servic_car_call']
192,after servicing the follow up call has given that call directly we get from servicing person . it we tell our problem to that person then they get easy to understand and he know the car problem .,[u'problem_car_custom']
193,"after servicing our car , at dealerships comes in feedback call , it should be improved . first they improved in servicing quality then feedback call .",[u'custom_call_feedback']
194,we are busy people i am doing the business we are busy in all time so if they are giving some follow up calls every 3 months or 5 months so it would be be better if they give me follow up calls every two months then that would be better for me .,[u'custom_call_feedback']
195,"firstly they are told us we are calling to servicing your car , then they not calling , it should be improved .",[u'servic_car_call']
196,as per system should call for feed back after servicing so customer can share their problem staff should also know that customer will receive feedback call . so they will do good work then problem will not arrived .,[u'problem_car_custom']
197,after servicing the car from dealership only one feedback call had came . then the feedback call they must have to do .,[u'call_feedback_servic']
198,they should call for feedback within 1 2 days because they call after long time we are not able to recollect that they are talking about which servicing .,[u'custom_call_feedback']
199,"after car servicing they are not taking feedback , they should take it .",[u'servic_car_call']
200,i got a follow up call but i complaint for same reason . they told me that dealership will call you but not yet received any call from dealership . follow up call also not useful .,[u'custom_call_feedback']
201,they have to improve the feed back calls from the customer 's follow the follow up calls .,['call_follow_car']
202,i am upset with dealership . narendra modi has told that not to take charges then too they are taking charges . they are also not doing service properly .,[u'servic_car_call']
203,"after they are taking away the car , then they should follow up calls , for us .",[u'servic_car_call']
204,before servicing they have to call the customer 's to know about the problem of the vehicle .,[u'problem_car_custom']
205,follow up calls should not come again again . they call for feedback on 2 day of servicing . how could we known position of the car they should call after 8 to 10 days . they should call in between 1 to 2o'clock .,[u'servic_car_call']
206,they should see that when the car come go after that they have to call take the feedback . my car was at service center then also they had called me to take the feedback . when i told i did not have my car so they told sorry .,[u'servic_car_call']
207,when feedback call comes at service center then we are complain its response should be given to the customer and also should be taken the action .,[u'custom_call_feedback']
208,"they should be transparent , very caring the customer and always be touch with the customers .",[u'custom_call_feedback']
209,"after getting service from a car if we car then it will be good , if we talk about the car information it will be good",[u'servic_car_call']
210,feedback call time should be less .,[u'custom_call_feedback']
211,after servicing that day only . we should get feedback call they should solve our all complaints .,[u'custom_call_feedback']
212,no follow up calls . only one the follow up was taken .,['call_follow_car']
213,they have to do the follow up calls regarding the servicing update .,[u'servic_car_call']
214,after servicing they had to give a follow up call because then only we tell them the problem is not solve still and they have to solve my problem . daily i am busy that 's why i did n't remember properly and after office hours it is not much possible .,[u'problem_car_custom']
215,"should be call the customer between 4 to 5 days , they are not called to customer .",[u'problem_car_custom']
216,they should be contact to the customer also should be told to the customers if any offers .,[u'custom_call_feedback']
217,no improvement require,['no improve']
218,dealership staff should be check that the customer are getting feedback calls or not .,[u'custom_call_feedback']
219,after servicing they are not called us they should be call through dealership to us and ask flow 's type servicing provide by them .,[u'servic_car_call']
220,"after servicing , we are taken feedback in the return . it is not ok . meaning if the car does not go on the road , how can we tell . whether the maintenance has been done or not , whether the problem has been solved or not . we can give feedback only by checking that . you give us feedback as soon as you see it . and the call that comes after it should be solved .",[u'problem_car_custom']
221,from which day the car was at servicing center . from those days onwards they should be give follow up calls to us .,[u'servic_car_call']
222,we should receive feedback call . previously we receive call but now we are not getting it .,[u'call_feedback_servic']
223,"after getting service from the dealership service they provide a feedback form , how was the service but now they are not providing us a feedback us it will be very good .",[u'servic_car_call']
224,they should call on time for anything .,[u'custom_call_feedback']
225,"at last service changed my car tire , but they are not call me taken my feedback also , i not come to me feedback call",[u'servic_car_call']
226,they were reminding me about my car 's insurance or service but after my calling . they should be reminding me before my calling to them about insurance or routine servicing etc .,[u'servic_car_call']
227,they should do follow up calls to know about the servicing quality . if they call us for feedback then relationship will good in between customer dealership . we satisfied because feedback call .,[u'custom_call_feedback']
228,before servicing they should call customer and give information .,[u'custom_call_feedback']
229,"after servicing they are not calling follow up calls , they should be call follow up calls , because it will improvement the service .",[u'servic_car_call']
230,servicing for the first time in harsha dealership but they did n't take follow ups calls . should take follow up calls so i can tell feedback \?,['call_follow_car']
231,which the feedback calls come to us after servicing the car they had to listen carefully what customer is completing then to take the action .,[u'custom_call_feedback']
232,they should call us for feedback after servicing after 1 month also .,[u'custom_call_feedback']
233,they have to do the follow up calls to now about the condition of the vehicle,[u'servic_car_call']
234,we are not receiving follow up calls,[u'call_feedback_servic']
235,they should call us for feedback . after one week so we can tell than our problem,[u'problem_car_custom']
236,after servicing they should ask customers 1 2 times that is there any problem in the car \? is it working properly \? they people never ask us about car after servicing . they should ask what is the problem after servicing .,[u'problem_car_custom']
237,after servicing they should be call any one customer about car condition .,[u'servic_car_call']
238,after servicing they should call us take information about the parts which they insert are good or not . follow up calls are less .,[u'custom_call_feedback']
239,they should need to improve in location because its has in traffic area there have no pace to parking . so we has to problem to go there .,[u'problem_car_custom']
240,if customer has some problem they should be solve it . service center people call us but which problem we told them they are not solve it . they should be solving the customer problems .,[u'problem_car_custom']
241,they must call only between 10 00 to 1 00 and 3 00 to 6 00 calling any time is not good for us,[u'custom_call_feedback']
242,feedback call should be come and properly asked about servicing,[u'call_feedback_servic']
243,no follow up calls first when they called told them that a noise in front side door they have n't any solution for that . now no follow up calls,[u'custom_call_feedback']
244,after getting car service from service center they should make a follow up calls and they should increase the customer service .,[u'servic_car_call']
245,"basically once a car service , the call is made on immediately on a second day , at least wait for a week , once the servicing of done the car they use , then we come to know the experience of servicing the car . so just they should call up the second , if the car is driven or tested , all of to know everything is done properly .",[u'servic_car_call']
246,they should call us for the feedback they ask that your work had done or not .,[u'custom_call_feedback']
247,we should receive feed back call after car servicing . they ask us that you have any problem or not . somewhat like this .,[u'problem_car_custom']
248,"i told them to change the viper , then they should call me that they change my vehicle part that , you are satisfied or not for that part . so , it would be better for the customers after every servicing .",[u'custom_call_feedback']
249,i get follow up call i updated them they change the battery and put dead battery but till now they not solve it . which complaints comes in follow up calls they should be work in on it .,['call_follow_car']
250,no improvement require,['no improve']
251,in feedback call answer should given positively . also properly talking with customers,[u'call_feedback_servic']
252,"they should be follow up calls . after servicing they put our car on the side . when i call at the service center but they are not answered to me . this is my very bad experience . after servicing my car at other side , but they are not called me again .",[u'servic_car_call']
253,after first service they should be call the customer follow up calls .,[u'servic_car_call']
254,"once i brought the car from service to home , follow up calls should be done . they should call and ask whether the car is working properly or not . so , if there is any problem we can inform to the person .",[u'problem_car_custom']
255,feedback should not be so long . these should be only yes or no of questions . they should not waste customers time,[u'custom_call_feedback']
256,no follow up calls from dealership if we call then also we do not got the comment to the actual staff so if they only do the follow up call then it will be good .,[u'custom_call_feedback']
257,they should give follow up calls .,[u'call_feedback_servic']
258,they are not doing feedback call after servicing . they should call us ask us you are not facing any problem \? everything is ok \? servicing is done properly or not like that .,[u'problem_car_custom']
