id,comment,label
36,"all the required parts should be available with them . they told that it will take 2 days fro the car to be services but they took 7 days for the servicing . we cannot manage so many days without car . so they should do servicing as soon as possible . also the amount they had mentioned was 45 , 000 for servicing but they charged the bill of 56 , 000 . so this is the part which is to be improved .",['inform']
37,it took long time to deliver the car and also for billing payments etc . so they should reduce it if any short window available apart from service area then it would be more better to work for small servicing like as i had change my like wiper that small type of service can get from those small window .,['deliveri']
38,"should maintain the time allotted during the servicing , that is they should give us the proper appointment time .",['others']
39,car 's servicing should be done properly and time taken should be reduced .,['others']
40,"after servicing they called to customer that time they should bill paper . so customer can check and pay immediate . there is no permission to enter workshop , that \? s why we have not check which services they did on my vehicle .",[u'bill']
41,total time taken to deliver the car should be improved by giving it on time .,['deliveri']
42,they taken lot of time on during time period of servicing and we are go from far away so they should reduce their total time period .,['distanc']
43,in the given time only they should provide service . customers should know when the vehicle servicing is going to be done and when they will receive . the time they give us on that time only should receive the vehicle .,['others']
44,they should work as fast as . we face problems if they take much time for servicing .,['others']
45,they should deliver car on committed time .,['deliveri']
46,what all and whatever is needed in the car do it quickly and dispatch the care within 2 to 2 and half hours .,['care']
47,the should complete the work in committed time .,[u'commit']
48,lot of time is taken for servicing of the car still the servicing is not done properly .,['others']
49,service should be make fast . staff is very less their which should increase .,['staff']
50,they have to complete the work immediately without waiting time .,['others']
51,"they should include more staffs , so that the servicing can be done faster . the work should be neat clean .","['clean', 'staff']"
52,they took long time to do servicing should do fast . this time i went by 1pm and back by 7 30pm . they should take minimum 3 hours to do servicing .,['others']
53,they must give car within the committed time . i had given car at 11 am and commitment time was 2 3 pm but they gave the car at 6 pm . they must tell half and hour extra than the required time and we must get the car in that time so that we will not have to wait there . we get the car only after speaking with the manager .,[u'commit']
54,they should do work fast .,['others']
55,"they committed other things and do other thigs . we take appointment and send vehicle for the service but they not return on timely . they take whole day for one hour work . we have purchase a vehicle and we have charge for it we not working there . dealership took 10 hours for one hour work . if you take our vehicle at 11 . 00 am and they commit , we will return till 1 . 00 pm and they people return vehicle at 7 . 00 pm . hardly 45 minutes is enough for checking a vehicle . company has decided their work time but they took 10 hours for one hour work it should be improved . like this dealership spoiling toyota \? s name . i had bought the vehicle in 2013 now we are in 2017 . many models are gone but they didn \? t improve infrastructure of vehicles and also not increase their staff and service stage . china company \? s owner sitting in banaras city and responsible person in not available here because of this lack of supervision is here . they","['deliveri', u'commit', 'staff', u'charg']"
56,earlier i had visited delhi dealership now i went to noida dealership for servicing my car . if we give servicing at delhi dealership they service my car within one hour there time was fixed but noida dealership time is not fix and here they service my car as per their convenience whereas they should mentioned time limit of servicing the car .,['inform']
57,"how can i suggest , you think what to do , but should not take too much time to the customer .",['others']
58,they take too much time for the work . they must not take much time . general servicing should be done in 2 3 hours .,['others']
59,they call in morning at 9 am and the work goes on till 4 5 pm in the evening . it should be done in 1 or 1 and half an hour as its not a major problem .,['others']
60,"customers do the booking 3 days in advance so that we get appointment . we reach there by 12 pm , we get the vehicle by 5 . 30 pm . they should give the car serviced on time . if the staff is less than they should take appointment as per the available staff . they cannot give the reason for not completing the service that today we had 60 cars so the service for your car is not completed . if i had visited vellapanchavati then i would have received services on time .",['staff']
61,they should delivered the vehicle on the time which they committed to customer .,['deliveri']
62,they should give the car on time after servicing .,['others']
63,"within 2 hours , they must give the car . whatever is the problem they must tell us in advance . they must also tell us the how much time would be required .",['inform']
64,they had given message of 1 hour but they took 2 to 3 hours of time . servicing must be done in 1 or 1 hour 15 minutes . this time only they took so much time .,['others']
65,they should repair the car quickly .,['repair']
66,in the given time period they should return our vehicle . how much time it will take should inform us .,"['deliveri', 'inform']"
67,they take long time to service the car . we are not aware about what changes is done in the car . what they tell us we pay for the same . while giving the car for service they tell it will take 3 to 4 day for servicing but they take more than 6 days .,['others']
68,when we brought the car they said one time to us but actually they took time more than that . whatever time you are committing in that time period and half an hour late they should give the car but the delay 2 hours .,[u'commit']
69,during christmas they had a great offer which is unique from other companies . the offer was that if we buy a car during christmas then they would give us free servicing also would treat us .,['others']
70,"this service center is taking more time on delivering the car . this is due to only one dealer point here . we are scared to take car to this point for servicing because they are not able to do work urgently . it would be good enough if a second showroom is opened here , we can get the delivery of car in time .",['deliveri']
71,car should provide on time . car should provide within committed time period so it will avoid waiting time .,[u'commit']
72,they should improve the total time taken to repair the car . other than this i don \? t have any idea how toyota can improve the total time taken to repair the car .,['repair']
73,i wait 3 hours extra from their committed time so the should more committed for customer satisfaction .,[u'commit']
74,last time when i visit for the servicing time taken was very long . should improve the number of employee even the space should increase . at the time different different place work can be done like somewhere they can wash car or somewhere they can do other work systematic . you provide us token only the thing you can do that two work . you send us sms the in 60 minute you will do the work but in 60 minutes its not happen they took long time i have to wait for 3 . 30hours .,['wash']
75,"they need improvement on the time taken for servicing . if we bring the car in the morning to the service center , then they tell that the car will be serviced by 3 or 4 pm . but it is not being done even by 5 . 30pm . but they do good servicing . they take time but give good service instead if good service is given that too in less time we will be happier .",['others']
76,sometimes car not available after appointment time also . it should receive in committed time .,[u'commit']
77,if we brought the vehicle early in the morning for servicing then it should be done in time at least in afternoon till 2 pm . they took time till 4 5 pm even if we brought the car early .,['others']
78,they should give the vehicle given for servicing on time . they did oil service checked the ac so for this they i had given my car at 10 . 00 am received at 3 . 30pm . the time should be taken less . location is ok but as i stay in karraikudi the service center is in trichy or madurai . in our place we have showroom but service center is not available . here the dealership is small as there is 2 car display only but service facility is not available so this improvement is needed .,"['oil', u'facil']"
79,"they should improve in time charges . productivity of toyota is in japan the names are lift kirloskar motors of the service centers , they follow the services correctly . here there are 40 vehicles in a day for servicing but the service is not given properly . to avoid this , they should take less booking or increase the staff .","['staff', u'charg']"
80,last time after servicing i got car back in 2 days . they were told me 45minute but i received in 2 days . here should do improvement .,['others']
81,withing 2 hours they should return the vehicle . they takes a lot of time to repair vehicle .,"['deliveri', 'repair']"
82,"they should take the vehicle quickly for servicing , this is the area where improvement is required . when we call to fix an appointment for servicing they tell no appointment for today , tomorrow so on . but all the vehicles from pondicherry , dindivanam , kadloor , come to pondicherry for servicing . so we need to take appointment before 2 to 3 days . even after giving the car for servicing we do not get the delivery on time as they tell come today , tomorrow so this need to be improved . if we call for appointment booking on monday , they ask us to call on wednesday to see if we can get an appointment when called on wednesday they tell us that the booking time is 9 . 00 am . i will need a service if my car has run for 10 , 000km but getting an appointment is a big deal . if we need to change any spare parts , then they give excuse like we need to order that part from delhi so it will take time . for oil servicing they tell that it will take 2 to 3 hours if we give the car by morning they ask us collect it by 3 . 00 pm but the servicing is not being completed till 6 . 00pm also . we are not satisfied by the services . this is not only for one time . if we had any other dealership nearby we would never go to lanson . they should improve on this .","['deliveri', u'commit', 'oil', 'spare']"
83,should provide the car within the time nothing else .,['others']
84,"sometimes , they are giving car delivery evening that is not convince time for the customer , so they should give the delivery of car quickly otherwise the dealership staff should delivery to car in customer place .",['deliveri']
85,for servicing they must take 2 hours only .,['others']
86,"they should improve the quality of time they take . they should not take more time than they had given on a written paper . the time they had written to take and gave me , actually they had taken much more time than that . i asked a mam about this , if they had written a time then why they had taken more time than that . she replied me to fix a navigator machine that much time was taken . so i told her that they should write the exact time .","['exact', 'repair', 'paper', u'qualiti']"
87,if dealership have so much staff and you have committed a time to return of the vehicle so you have to handover before the committed time period .,['deliveri']
88,"they should discuss with you and think about the time period they promise us , that how can solve the problem in that given time period . they should communicate with you before giving delivery time to you .",['deliveri']
89,customers car should deliver on time .,['deliveri']
90,they are saying work will complete in 60 minute but they are taking 3 4 hours . they says that take your vehicle in 1 hour but they do n't give us . dealership is far away from their even i did n't got cab to come from their 2 3 hours i have to wait their only . if they are doing commitment then they should complete within the time period . your sms i received after 1 hour and after that later 1 hour i received the car it means they takes lot of time to take car inside . after that 1 3 min spent in a c then 30 minute to bring car outside . total time taken was 3 4 hours .,"[u'commit', 'distanc']"
91,required time should be reduce . staff should be increase . should increase the space in garage and car should return in minimum time as it is inconvenience for us .,"['deliveri', 'staff']"
92,cars of customer should repair as soon as possible and provide them . the worker should work fast .,"['repair', 'staff']"
93,"they told me 1 hour but they took 6 hours . so you see how to do the improvement . if you have made customer wait so long , then you must give good discount so that he does not get the feeling of day being wasted . if you have called for feedback and customer have a query , then you must follow up them . these people do not do that .",['wait']
94,"the appointment time they gave was not proper . the day they booked the car , the next day i was driving the car to the dealer point for servicing when i called up them . they told me don \? t bring the car today as we are having some problem . they cant even give the delivery of the car in proper time .",['deliveri']
95,"work must be done immediately as soon as car arrives . like they stop saying other car is coming or third is coming , like that they do fast but still little more improvement is needed",['others']
96,they should complete the work within the committed time period . it should be done within time period only .,[u'commit']
97,they should be try to complete work within they committed time period . suppose they said about any problem and for that will it take 3 . 00 pm to resolve that problem its fine they can take 3 . 00 to 3 . 15 pm but they should not return at 5 . 00 pm .,"['deliveri', u'commit']"
98,should provide the car in given time period . should do service according serial wise and handover it . so it will take less time .,['others']
99,the time they given for servicing in that time period should provide the vehicle .,['others']
100,there is a shortage of parts at your end . you donor check the car before demanding parts from outside . instead you demand it one after another . you get all parts in one go so that you can use it for another customers also . they called us and we visited there 300 kms away and afterwards they are informing that problem was something else and we need to purchase another part . they donor have even small parts . they make customers sit for long .,['inform']
101,they should not take too much in servicing .,['others']
102,"they are taken for servicing 1hour but they are servicing car long time give to evening 5pm . they are take morning 10am give the car to customer evening 5pm it is very difficult for the customer . if they are servicing car within 2 hours , it is good for the customer .",['others']
103,sometime we go their we see that there are lots of car standing . in our area for every car they takes a long time to service it . should work little fast even they should increase the staff .,['staff']
104,there were mentioned servicing vehicle within 20 . but if we give vehicle for the servicing at morning they return at evening . at least they should return vehicle within 3 hours .,"['deliveri', 'inform']"
105,"i had an appointment at 12 pm and toyota commit us that they can do the service in 60 minutes but i wait there 1 hour 30 minutes extra , they should do washing fast as they consuming maximum time in washing .",[u'commit']
106,they are not giving servicing car on time so after servicing the car they should give to car in time .,['others']
107,if they says us after servicing you will get your car after 2 hours . if it passed 2 . 30hr or 3 hours then customer start facing problems so they should say at the initially that it will take 3 hours . during the servicing if they are going for test drive then they should come early so our time will not get waste .,['wait']
108,staff should be increase if staff would be not their then how will be improvement get done . if we go to the service center then we do not get staff or parts of vehicle . if their would be staff then time taken will be less .,['staff']
109,they should give a call after all the procedure of the servicing is done as if they ask us to come by 4 . 00 pm to pick the car then it takes around 45 min more for billing procedure in instead they should call when all these thing are completed .,[u'bill']
110,if we reach over their should not take that much time even we do not have to wait . you people know how much time should take because we are the customer and we thinks that only . if we go early should leave early . actually we do n't know working time company peoples knows that . we have hear that within 1 1 30hrs so we should get the vehicle in 2 hours . because other things i do n't know and its depend on work .,['inform']
111,"the people who gives time he should work on that time only . because the people who come from far away they have to run 3 350km their vehicle up and down total 700km have to run . we have to drive a car first servicing and second servicing is enough , should take 2 2 . 30hours only .",['distanc']
112,"if they have given time of 4 o'clock and we have to wait for 15 20 minute late then its ok . if we go their and we come to know that servicing is not happen then we have to back return which is not good . they should fixed one time and on that time they should provide their vehicle , they says today service will get done and when we visit they says your vehicle will get tomorrow which is not good .","['deliveri', 'repair']"
113,"servicing quality and time taken was worst of last time . the time they promise to provide us they do n't provide on that time even the quality is not good . we have to tell them , if they are telling you will receive the vehicle by 5pm then they should provide at that time . they will call us by 4pm and car provide by 5pm then is no fair . they will take 2hr or 3 hour they should intimate us initially that how much time they will take .","['inform', u'qualiti']"
114,when w bring the vehicle for servicing we need to wait of 1 to 2 hours . so they should increase the manpower . due to this we will get the delivery on time .,"['deliveri', 'staff']"
115,when i we to take a car i have to wait for 1 hour . if you are asking to someone in time and just to take out the car they takes 1 hour which is wrong . if someone comes to take a car should give fast service even should do verification and give the vehicle . if they gives time for servicing 2pm that time we visits their but they do not take in time . should give the service first who have visited first . if their is another car then they take them first also they says he is in middle we will take first him which is wrong .,['others']
116,they took 6 hours for general check up washing . i gave my car at 10 am and go it back in the evening . they should take less time . mechanic do their work irresponsibly so there should be supervisor . they must do their work quickly,"['wash', 'staff']"
117,"they should not waste their time , must utilize time .",['wait']
118,they are take more time for complete the servicing of vehicle so they should quickly servicing the car because we have to wait for long time in dealership .,['others']
119,1 \) they are delaying the serving of the vehicle,[u'commit']
120,they should give the car on time .,['others']
121,they should deliver the vehicle within committed time period . they take extra 3 4 hours for servicing . they do as they wish . they attend first to those vehicles who take more expense and more parts for the servicing .,"['deliveri', u'commit']"
122,they should service the vehicle in their committed time and should not waste customer 's time .,[u'commit']
123,more advisors should be recruited . service is not done properly and also the service deliver is not in time . there should not be any biasness on services of the vehicles . they should take responsibility and do their work . also they should take care about their staff .,"['deliveri', 'staff']"
124,"the servicing is not good , it should be done more nicely . they don \? t deliver the car in time .",['deliveri']
125,1 \) they should take only 1 hour time for small repairs like oil changing instead of hole day . 2 \) they have to reduce the charges .,"['repair', u'charg']"
126,for servicing they are take very much time so that should be reduced .,['others']
127,they have to deliver the vehicle within the communicated time period,['deliveri']
128,they should do the fast work,['others']
129,"they having overloaded work if they have taken appointment if anyone have taken a appointment then they do late to attend the customers . they should improve the customers or they should take less appointment or who have servicing department they should increase the space , if numbers of car get increase and area is enough then it would take time .",['others']
130,for urgent customer they should provide quick servicing for car,['others']
131,time factors should be improved at the dealership .,['others']
132,servicing time should be decrease and try to understand the customer emergency too,['others']
133,they should be return vehicle same day when we visit for servicing . they should be attend to those customer who came from long distance,"['deliveri', 'distanc']"
134,"problem is they commit us time and they don \? t deliver our vehicle in that timeframe . they should book appointment on basis of their capacity of completing service . if in a day they can provide service to certain numbers of vehicle , then they not should take appointments for more than that number .","['deliveri', u'commit']"
135,i think our work should get complete quickly . there is numbering system . they should take less time . should check new cars first and older one later,['others']
136,customer should be freed in half to one hour . nothing else .,['others']
137,for servicing they are take long time so they should quickly servicing the car .,['others']
138,"the biggest problem there is that they do not answer on time . they said they would give in 1 hour but they gave after 4 5 hours . on the site there was just lot of noise . only thing is that when they handover or take over then it is their responsibility to look after the customer . when the car is there that time the customer is also there only . they must enquire who has come , from where we have come , what work do we have they must ask all this .",['others']
139,they should quickly servicing the car given to customer .,['others']
140,for time taken servicing for car take 2 days so they should quickly servicing the car given to customer immediately .,['others']
141,time taken for the welding work should be reduced . this should be improved .,['others']
142,total turnaround time for servicing the car should be improved i . e . their timing .,['others']
143,dealer said will give the car in 10 days but they gave me after 1 month . they did not fulfill their commitments . they should tell us the real time . i called them thrice so they said come tomorrow .,[u'commit']
144,periodic service should be done within 1 to 2 hours . because they take full day to service the car thus i get delay on my works .,[u'commit']
145,they should give servicing to the cars which has completed 1 year as son as possible . it means which cars are new the car has completed 1 or 2 years they should give servicing for these cars as soon as possible . they should pay more attention on new cars . we are expecting this change should be done . will do if they gave car late to nagpur city people . we drive from 150 km so they should give first servicing to us . they should done this change .,['distanc']
146,while taking the car for servicing while returning back the car they should give it in proper this will make us feel happy . and after 6 . 30 they close the counter they don \? t accept cash this should be avoided time taken to give service that should be improved should take less time .,['deliveri']
147,after servicing they should given to car on time because sometimes they are take long time so that should be fast .,['others']
148,the total time taken to complete the servicing of the vehicle . it should be delivered more promptly .,['deliveri']
149,1 \) they have to do the more work within less time . .,['others']
150,they take more time than committed time for servicing the car . instead they should complete the servicing on the given time it self .,[u'commit']
151,servicing for car should be fast because they are take very long time for car servicing,['others']
152,my main problem is customer should get delivery of his vehicle on time after service . they attend those customers first whom they know personally . they should return vehicle within committed time .,['deliveri']
153,"if any executive gave customers car to other executive then he must know that at what time car need to be return . they do not have coordination from top to bottom . everyone is careless . manager also has no care , he just wanted to sold the cars . no other concerns . they do not have customer care . they also not picked up calls .","['deliveri', 'inform', 'care']"
154,they take long time for servicing . so it should be reduce . we should get car within 1 or 1 . 30 hours,['others']
155,"service don \? t complete within committed time frame . if they commit that you will get vehicle at 6 . 00 pm , they return our vehicle at 8 . 00 pm so they should tell us in advance that you will be late for service . if they tell us in advance , we will not give them vehicle for service on that day . we go to rajkot for service from moravi city . service should be proper vehicle should be return on committed time after service . you should tell the head of toyota then other team will understand how to work . workers should be increase or they should take minimum appointments in a day .","['deliveri', u'commit', 'staff']"
156,"they have to deliver the vehicle in time , or else if there is any late delivery they have to intimate the customers .",['deliveri']
157,they should fulfil the given commitments . if they said will give the car at 3 pm then they should give the car at 3 pm only .,[u'commit']
158,1 \) they have to give the vehicle within committed time period .,[u'commit']
159,they should take the limited car for servicing on a day so that customer not to wait there .,['others']
160,"customer needs fast service now days but they take little more time to complete our service . sometime they take 12 16 hours or 2 days so they should increase staff for accidental services . if service will be quick , then it will be awesome for us . they should take less time to work .",['staff']
161,they should not too much time in committed time .,[u'commit']
162,taking long time to complete the servicing . servicing should be complete on time . work should be done on committed time .,[u'commit']
163,here is overload work because of that work do not get complete immediately . one staff should be their who can manage . overall their should be an one staff so it can be will take less time . because if he will keep on giving reminder to the staff then work can be done in time .,['staff']
164,they take more time than committed for the servicing . they should explain to the customers properly for what is the time taken .,[u'commit']
165,nothing . .,['others']
166,they should increase staff in management who can quickly take vehicles for service . they should take vehicle from customers so they will feel better . if they don \? t take car customer will think my car is still not taken for service and after that give a time to complete service . customer will feel relax if they take their car quickly .,['staff']
167,for servicing for car they are take 10hour it is so long . they should quickly service the car not take a much time .,['others']
168,fulfill the commitment that you have given . you say we will get our car in 4 hours and you take 6 hours then it seems to be wrong,[u'commit']
169,for servicing for car they are take long time so they should quickly complete the service give to car in on time .,['others']
170,they have given my car to me almost 1 1 and half an hour late from committed time . if we have given the car at . 10 am then they should return it around 11 11 . 30 am .,"['deliveri', u'commit']"
171,they are take very long for car servicing that time we have to wair for dealership so they should quickly service the car .,['others']
172,they will do work fast but maybe staff are less hence they are taken more time . standard time is ok that is 1 hour for 1 car if it will increase 1 to 2 hours then also ok for car servicing but if they are taken one day then it is not use .,['staff']
173,they should have fixed timing for service center and they should have service advisor who had handover the car on time to the customer .,['staff']
174,i recommended one of my friend he had booked a car from the dealership . they had mentioned a date for the delivery of the car . but they did not give the car on the mentioned date said that it would delay for 15 days . they should give the car on the committed day instead of delaying it .,"['deliveri', u'commit']"
175,they should complete our car servicing first as we are going there from so far .,['distanc']
176,time taken in my last service was more but what they will do if the cars work was heavy because of which they must have taken time . time taking for servicing should be reduced,['others']
177,they should do the work in time which they committed and also should not take too much time .,[u'commit']
178,time which they commit for servicing they should return vehicle on that time . if they commit us time to complete service 1 . 30 pm they not should make us wait till 2 . 00 pm . this happened to me 2 3 times and i have already made a complaint about this . they don \? t return vehicle on committed time we have to ask them status of our service .,"['deliveri', u'commit']"
179,they should not take too much time for the servicing .,['others']
180,labor and main technician are not available so it take long time . there should be improvement in this . lack of manpower and car puncher work is more .,['staff']
181,you must obey the time for the giving the car if you have said that you will give the car in 1 hour,['others']
182,they should mention the exact time for express service so that customers do not wait a lot at the service center .,['inform']
183,they should not take too much time .,['others']
184,they wrote on job card that car would be returned in 1 hr . but it did not happened . they do not have any proper person to work upon it because the issue does not gets resolved in first attempt . we need to go 2nd time . if you have given some estimated time then you have to return car within time .,"['deliveri', u'issu']"
185,they are taking 1 week time to change the bumper . they should speed up .,['others']
186,one staff should handle atleast 10 vehicles so they can provide the vehicle in time . if we give our vehicle for servicing in time they should return as soon as possible .,"['deliveri', 'staff']"
187,they have to deliver the vehicle as soon as possible when it was for general servicing,['deliveri']
188,they need to give the service on time as they do not deliver the car which has come for servicing on time . it takes 4 to 5 days if any parts are to be changed as they say that we need to bring the part so it takes time . so instead they should already have the parts with them so they can fix it in less time .,"['deliveri', 'repair']"
189,time consuming is very long because we have to give servicing for car in morning but they are delivery the car in evening so they should quickly complete the servicing .,['deliveri']
190,"whenever we visit the service center , they have to attend the customer immediately with filling their job cards and deliver it",['deliveri']
191,they should do the service of the vehicle who taking the appointment should not service any vehicle without any appointment .,['others']
192,we are 60 kilometer far from nanavati dealership . it takes us 2 3 hours to reach dealership . they should give appointment to customer by checking time and service should be complete within fixed time . customers come from very far and you don \? t have any services nearby us . they even have limits to pick drop service . this is area where we don \? t have any transportation service to go out . so they should fix their time and it should be informing to customers . they not should deliver car after service as per their convenient .,"['deliveri', u'commit', 'inform', 'distanc']"
193,they should deliver the car on committed time .,['deliveri']
194,for servicing for car they are take long time so they should quickly servicing the car given to customer .,['others']
195,they should give car on committed time . they take more . last servicing they start it from . 11 00 am they commit time 3 00 but they given it to 7 00pm at evening,[u'commit']
196,my appointment was at 9 . 30am so i reached the showroom at 9 . 00am but i received my car at 4 . 00pm they should not delay .,[u'commit']
197,for the servicing of vehicle less time should be taken . the time period which they have given should complete in that time . in last time they keep waited for full day in the evening today you will not get your vehicle . this is not done .,['others']
198,they should have knowledge of the each spare part 's price and they should not take to much time in paperwork .,['spare']
199,they should hand over the car in committed time .,[u'commit']
200,they can pick the car and even home deliver the car after service . they take a complete day for any service .,['deliveri']
201,dealership location is far from my house 60 km but that \? s fine . they take more time to complete the servicing . this should be improved .,['distanc']
202,they take long time to service the car like if we give the car for servicing at 10 . 00 in the morning then we need to wait till 4 . 00 in the evening to get the car back .,['others']
203,no comments about the charges but they do not give the car on time . they should increase the staff so that the servicing would be completed on time .,"[u'charg', 'staff']"
204,they have to reduce the time they are taking long time for servicing or repairing . if it is for repairing also they take too much time . i will only suggest that they have to improve on the time taken for the servicing .,['repair']
205,"they should on the services time . if it is an express service , they should give quick service . they take time to solve any complaints given by the customers .",['others']
206,"from the appointment to till handover the car , waiting time is more , it would be better if it is reduced . work should be done within 10 15 minutes .",['others']
207,theshould not take customer 's too much time .,['others']
208,the turn around time they says it will take around 1 hours but i would say if they take 2 hours as well there is no issues but they totally take 5 6 hours to complete the service .,[u'issu']
209,service center and workshop both should be have in one place at least is should be have in between 1 to 2 km,['distanc']
210,servicing time should be reduced .,['others']
211,some time it will take more time due to some technical efficiency or some issues that is why i told him . overall it is satisfied he can issue he will take more time and some issue then they will take 1 day more time after the schedule accepted time,[u'issu']
212,they should take less time for solving small issues if there are more problems in the vehicle they can take more time . but instead of doing this they take time for all the servicing . they should improve on this .,[u'issu']
213,time should be taking less and they should commit exact time to us which they will take for service . they not suppose to commit us 2 hours and then make us wait till 3 4 hours . they should be speaking clearly time which they will take .,[u'commit']
214,should arrange more servicemen wherein we can get the delivery of vehicle within job sheet mentioned time period .,['deliveri']
215,service charges are high it should be reduced . service should be done on time as one staff member is handling one car so they should increase the staff .,"[u'charg', 'staff']"
216,they are take long time for servicing car so that time should reduce .,['others']
217,"1st think is they complete service within a time permitted , it possible you have insufficient man power to do service within permitted time or behavior not good of your staff , anything they says , they will gives car once is done vehicle service when once come customer to received car .",['staff']
218,they should do the work which they committed and also they should not take too much time .,[u'commit']
219,they should tell to the customers how much time it will take for the servicing . they should be improved the assessment .,['inform']
220,they are writing in receipt that in this much time your work will be done so they should deliver the car in committed time period .,['deliveri']
221,first they wash the car instead they must first workout on the car 's system complete it and after that if they wash the car the time will also be less utilized . because they first give the car wash then do the service an d then again wash the car . all this takes lot of time .,['wash']
222,they should return vehicle in committed time period .,['deliveri']
223,they should be increased the staff and machines . two place should be available for the washing .,"['wash', 'staff']"
224,servicing time should reduce .,['others']
225,"they take more time for the car to get serviced . when asked about this they answer that parts , paints are not available will complete it when it is available in the company . they should care the customers side . while we claim the insurance they say server is not available , photo is not taken , spare parts are yet to come . all these things should be available with the company .",['spare']
226,some of parts is not there in dealership they are take servicing for car two days so that should be improved .,['others']
227,they should committee perfect timing,['others']
228,the servicing timing is 60 minutes but they had taken 4 . 5 times extra time . even after this much time they have not completely repaired . if they are usable to return the car in 1 hr . then at least they should give it back in 2 3 hrs . went there at 1 15 and my appointment time was 1 30 . they were chitchatting with each other and time thus crossed 1 45 . they said that lunch time has started and we cannot work now . they should be flexible with timings . because time of customer is wasted .,"['deliveri', 'repair', 'lunch', u'commit', 'wait']"
229,"when we go to the service , in starting they takes too much time to give details .",['others']
230,waiting time should be reducing . they should look out earlier service records .,['others']
