id,comment,label
19,"when we go there they themselves did not check the car , they asked parties about the issues in car . even after asking to the parties they should check car because they might not know parts . they are solving issues whatever parties is saying but they should also pay attention on other parts . they should advise us that this part is poor and we need to replace it so should we replace it or not . just i had done servicing and my car is making noise so they should upfront tell us . they did not give explanation .",['advis']
20,amana toyota motors and dealership is not just a small company it \? s a vast and huge one . if a customer is coming with any issues in their car then instead of giving reason to them for not doing try to provide exact information to the customers as well as explain the same in details .,['detail']
21,they doesn \? t have time to explain to customer .,['others']
22,"they don \? t advice us anything . they work on problems which we mentioned them . they have trained executives so they should take a ride of our vehicle to check actual problem . they should also check that is there any other problem in vehicle rather than we mentioned but they do n't do this we have to inform them . they should tell us by them self that what is need to change in car , what should repair in car .",['advis']
23,they should advise properly . they should check everything after that if you find any issue this is wrong . .,['advis']
24,"during the servicing time when everyone explain about servicing i think sometime it is like that only which is no need to say . i think just they are saying for making money . one incident was happened with me that my car was bend from front side , they said that it will not repair . they said that we will do balancing but the ring will not repair also they charge for that . if anything is there service center guys should explain properly to the customers is there any benefits of doing servicing or not or if we do the servicing then what problem can occur should explain .",['staff_work_call']
25,"they should do improvements on the explanations which they provide . like when i had given my car for servicing for the 1st time they told that oil needs to be changed , but again in the 2nd servicing they told oil needs to be changed . when asked that why is the oil to changed they did not tell anything . so they should provide explanations for the customer \? s queries .",['question']
26,"service advisor should have the knowledge about servicing , as the advisor not have the knowledge of greasing .",['knowledg']
27,staff and mechanic should properly check and also trail the vehicle in roadside and all proper details information given to customer it was very help for the customer,['detail']
28,"dealership staff should give advice explanation about the services . after changing any spare parts , the car has used for 10 , 000 km , we give the car for servicing then they should check that the spare part which is replaced is in proper condition or not . so due to which we do not have any issues like break down etc . while using the car for long travel .",['advis']
29,staff are not working properly and they are not give proper information about the car .,['information']
30,some sounds come out from the because of the ac blow problem of my vehicle . i ask them about this but they didn \? t give proper answer about the problem . they said that it \? s a chargeable and you can come when you get free but why has the problem they didn \? t tell me so we can take of this . now the problem has automatically reduced .,['inform']
31,they should repair our car in all service center those are under toyota . they should not tell the customer to visit the service center were the early servicing done .,['inform']
32,1 . the behavior of the staff should be good towards the customers 2 . they have to take fen change for regular customer,['behavior']
33,there should be an experience advisor . this people are not having it . and the advisors are not having much knowledge and they were asking to us . if we asked them to do the work they should complete the work and should satisfied us . every one is ready to give their advise . if customer is satisfied then he will give the feedback happily . i am not satisfied with your millennium toyota which is on klayan shil phata road . i am satisfied with thane 's toyota . here people are not much older . we are getting all families in thane .,['advis']
34,1 . they have to explain clearly and understandable to the customers regarding the condition of the vehicle,[u'understand_problem_manag']
35,the management should be more strong and responsible regarding the appointment with us and our visit to the dealership .,['staff_work_call']
36,service advisor should be more matured . and experienced . they should have options before working on any thing . they should specify advantages and disadvantages . there are such options which an advisor donor know . they worked on my car without asking me . they donor have experienced staff .,['staff_work_call']
37,"they should respond according to response from customers . they should provide the results considering customer outputs . then check if customer is happy or not , required output was given or not etc .",['respond']
38,"if we go for one small work they did n't told us about further work , that 's need to improve . they did n't give us detail i think that is missing which they should provide and improvement should be their . if we go to service center they should check all the problem that any problem is their or not . if anyone is new and he do n't know about vehicle so they should check and inform this problem is also their must repair it .",['inform']
39,all the staff are not aware of the servicing details as only 6 out of 10 staff are aware of this . so instead all the staff need to well known about the service details .,['detail']
40,no improvement require,['no improve']
41,receiving ins not good and they have to give the details clearly,['detail']
42,"they should proper explanation , when we call for service appointment . instead they could do the facility of booking it online .",[u'explan_proper_clear']
43,"service advisor should give unbiased advice to the customer as they suggest us something else in 1 service and sudden on next service they suggest us something else , they should have objective criteria for advisers , they should check the vehicle properly at the time of servicing .",['advis']
44,"the receptionist should concentrate on customer in correct way , they update exact charges to customer which they going to take .",['updat']
45,in your place having lots of issue of service advisor . they are just continued with their phone calls . they do n't have proper knowledge of car handling . they are not handling properly and also not giving feedback on time to time . they even did not informed us by calling in between as this work has done and this has to be done . all things are getting missed so we informed them by calling so they fill embarrassed . after this they start to search . we have given this feedback to managing director .,['knowledg']
46,they should improve on giving the explanations on the customer \? s queries .,['question']
47,you have to think how to improve it .,['others']
48,"they don \? t know what they are advising to us . we have to explain them what is the actual problem . if we have any problem but they got any other problem , then they did not listen to us . my car engine is making noise that also i had to told him .",['advis']
49,workshop staff and supervisors don \? t cooperate with each other . mechanical person doesn \? t listen anything to supervisor which i have seen by myself that supervisor told them to work properly but mechanic did not listen to him . supervisor don \? t check car if mechanic person says vehicle is done so he gave us vehicle without checking . we customer face issue by their internal problems . they should appoint a person on supervisor who is neutral and speak clearly with everyone . all are young generation so they keep fighting regarding their work .,['respond']
50,if there is some problem in the car then the advisor is telling us that this has to be change . he wants to change each and every thing from our end . if they did not understand any thing after checking so they asked to change it . my car had problem with the light so they asked to change it . they should tell us properly .,['inform']
51,they should have a person at service center who have the knowledge of navigation system and who can help the customer on it . all staff should knowledgeable .,['knowledg']
52,"we had asked some questions to them then they did not gave proper answers of that questions . it is like about the average , option so they did not answered in proper way . their answers should be satisfactory .",['question']
53,"first one they should provide information about the customer \? s query . staff don \? t have information as well as they are not aware . if we are asking something to them then they are telling you can do coating , you can do paint for shining . the package is only rs 12000 you can take it . how to drive car , how to keep the car , where we have to give attention , about the engine , about the safety . where we have done servicing of car or toyota 's service only will have done at toyota . do not brought it any other service center . any number is available these are all basic things , company have to tell these to their customers . they are not telling these .",['question']
54,customer should get right advise which is not getting . they do n't have the idea about the car . like how to drive the fortunar car so the maintenance and mileage will increase . they should have all the information .,['advis']
55,"there is some issue with the advisor team , their behavior is not good , and they are rude . they should understand the customer \? s complaints . they should look into the same and not ignore their complaints . mechanics are doing his work , what they want . advisor doesn \? t even bother to check their work . they play games their .",['behavior']
56,"they should do proper servicing or washing of the car in the first visit . we should not need to come again and again for the same work . they should work properly , the car which are visiting there should be properly checked",['staff_work_call']
57,i want to tell something if anything is required in service they don \? t inform us anything . for example if we tell them that headlights socket broken then they don \? t inform us that wiring is broken of headlamps .,['inform']
58,they have to give the proper information to which the customer can understand,['information']
59,they should fulfill their commitment and customer should not follow up them they should proactively update the customer about the problems .,['updat']
60,there is should be transparency . if we want to install any part they force us to take this or that and about the charges .,['staff_work_call']
61,dealership staff should be friendly . they should provide all the information . should check the car and should provide all the information related to it .,['information']
62,dealership do not give proper explanation to the customers . they do not tell or explain while giving the car for servicing nor while taking it back after servicing . they only say that the bill is ready so i myself ask them if there is any query . they only tell that everything is serviced instead of giving the explanation .,['question']
63,they have to understand the customer 's problem 2the management should concentrate on their business,[u'understand_problem_manag']
64,they should tell me how better i can drive to improve the performance of my car and what are the things i can do to maintain the vehicle in good condition,['inform']
65,"service advisor should ask the customer that the customer is satisfied with the answer giving by service advisor or not and if service advisor not able to understand customer problem , so they should allow the customer to speak with their manager .",[u'understand_problem_manag']
66,details should be elaborated properly and the timing should be maintained properly .,['detail']
67,the management should give proper training to their staff . 2 \) they are unable to realize the problem of the vehicle when we given complained to them .,['train']
68,staff is bogus this time . old staff was nice . staff should answer us properly and they should solve us every complaint . we call them 4 5 times but they never call us .,['staff_work_call']
69,they should give proper information about the service because once they told me that wheel alignment should be done as soon i reached home they say brake pad need to be changed which will cost 6000rs they should provide correct information,['information']
70,if we ask any questions from the dealership staff they do not answer properly . they do not give complete information about small parts of the car .,['question']
71,service advisor should proactively give the explanation to the customer of the work which needed to be done on a car .,['advisor_work_proper']
72,there should be some arrangement for looking at the vehicle when they do the oil servicing . because we need to see that the oil which they use is the same oil which is written on bill .,['staff_work_call']
73,you can tell us what all work is required to be done in the car . what is beneficial for the car . like at my time i only asked every thing and then they told me instead they should tell everything on their own . for everything they must tell us what all we can do,['inform']
74,whenever we take our car for servicing the service advisors there do not advise us properly . what they do is suppose any part of the car is working fine they will ask us to change that part . part that is supposed to be changed is not done which the owner also know there is some defect . give proper training to service advisor and tell them they have to be friendly with customers . they must focus on what customer is telling .,['advis']
75,"lot of smell is coming from my car from the time i have taken the car . me and my friend took the car at the same time and same model , everything is same , when his car is riding there is no smell but in my car has the smell . this same thing i told them also on which they said this is normal and i did not get any resolution . when i checked with my friend he confirmed that there is no smell . my suggestion is that they must investigate completely and only then they must answer the customer . if customer is saying some thing they must pay attention to it and then they must answer it .",['staff_work_call']
76,they should appoint knowledgeable person in toyota company .,['knowledg']
77,staff should take their responsibility . we are taking the car then what issues are facing or not all this feedback hey should take from the person who is driving the car . there is nothing like time to time work . once the car went to inside then we don \? t know work in process or not inside . they asked to sand one person inside and he is not working in other place as well but only he is doing cat walk from here to there . everyone is busy in doing cat walk . no one is looking in proper way . they should ask us as what problem we are facing in car and should note down . all details and all things should have done properly .,['detail']
78,no improvement require all are fine,['no improve']
79,just they can be little more manageable to improve,[u'understand_problem_manag']
80,after servicing the car they should guide to customer told to pending work . they should proper detail information give to customer .,['detail']
81,service center people do not know that how time it would take for servicing so they do not commit the customers . they should tell the customers about the time taken for the service . they should check the availability of their technician their work load . they should also check if the servicing is done properly or not .,['commit']
82,those staff given explanation they should have proper training about \? how to explain to customer . they should aware about difference of vehicle like innova is different fortuner is different also their services are different . if they are aware about it then they can explain to customers it .,['train']
83,they should drop the customer to their place .,['staff_work_call']
84,they should first listen completely to the customers then give the answer accordingly . if we are complaining on any issue they should work on that .,['respond']
85,in few cases they are charging from additional bases so they should inform customer prior . intimation is required when charging any additional than service .,['inform']
86,in between or internal communication or guidance with the customer if dealership will improve it then it would be good . if they give explanation in details about the works which is need to do do n't get time to time the proper information . when a car entered they should guide that this works need to do now and this works if will done later then also it will be oaky .,['detail']
87,"we are not understand the car problem , staff should self check the car .",[u'understand_problem_manag']
88,when we go the services center they should give good services . waiting time work should be done . they said done work in guarantee period another then they take 7days . they should done over work in one day . but they more money to done our work in one day .,['staff_work_call']
89,they need to tell the details about the things that require doing on car to the owner of the car or the person who goes on behalf of the owner .,['detail']
90,the behavior of staffs is very bad . they are very impolite . they did n't tell me properly what i will do . it is need to be improved .,['behavior']
91,"the dealership staffs were not doing completing the servicing work , they are doing half work and going other places , then we are searching him and call him . customers service should be better and correct , the staffs should be behave with the customers properly .",['behavior']
92,they should improve in explanation advice . expects are not good . in my family we have 8 to 9 car of different brand . toyota only not giving explanation . they are not giving explanation properly . they think that we don \? t know how to driver car they have all information .,['advis']
93,detailed explanation is must . all charges are very his . the detailed explanation needed for all parts service charges . service center guys need to work honestly then it will be good not a money minded .,['detail']
94,they order spare part which they brought from bangalore due that it will be one day late . so after one went to dealership they told we have ordered after 5 o'clock so it will take time for spare parts to receive . staff must inform prior and explain the details .,['detail']
95,no improvement require,['no improve']
96,staff behavior its not good they should improve their behavior,['behavior']
97,in car there is any problem inside they are not repair that properly when they cleaning the car they are not asking for us car is damaged or not .,['problem_staff_part']
98,when we go for the car servicing they unnecessary they ask for the expensive servicing of the card . e . g . some new clearing like dry cleaning system the launched for cleaning the seats which cost rs 1500 which is not needed according to me,['staff_work_call']
99,they have to give the clarity information regarding do the delivering of the vehicle,['information']
100,dealing should be good . in service center there should be experience person .,['staff_work_call']
101,the car work which i hold that work they not do on that they do extra work . some people went to do the phone call . some people went to told for lunch time . without any time they wont home own they proper time . searching the document they attend another customers,['staff_work_call']
102,they should give extra information in detail about our car servicing,['detail']
103,service center need to deliver on time without customer waiting . sometimes they delivered most of the time out . if more vehicle is came for service then they delayed customers are waiting for very long time . this needs to be improve .,['staff_work_call']
104,"i repairs my car 's clutch plate , then also i face same problem , so service center should check car properly before giving it to customers .",['staff_work_call']
105,they satisfy customer after knowing the reason of dissatisfaction . they should not guide wrong to customer .,['guid']
106,"while servicing time they are not properly explain with our car . after servicing , i taken away my car on the way i switched on my cars headlight , but it is not on , immediately i called them , they are told me you are come tomorrow . . they should be explained properly when we are came there .",['staff_work_call']
107,"basically a customer is very much dependent on dealership staffs about car insurance , on basis of staff 's convincing they take the decision for insurance . when our car gets the damage then staffs are unable to tell the exact information . when i want to take insurance claim then they put down my requirements but at the time when insurance co . staff visit to dealership then staff not able to explain to them about my car part damaged , due to the reason i did the claim but i am not getting claim .",['information']
108,the dealership staff never gives the proper information about the services charges . they never gives the correct details about their services . they need to improve in this aspects .,['detail']
109,they should satisfied customer properly . they should guide customer properly do not pay extra money .,['guid']
110,dealership staff need to tell us how much will be the cost for service when they will deliver . if the give proper explanation on first side it will be good .,['inform']
111,during car servicing dealership staff given same explanation or advice . so staff should show them to senior that how staff are working . after taking appointment also we have to wait for 20 to 25 mints .,['advis']
112,they well know that after 5 years what are the problem will be arise in car . so they explain us properly in advance it will be good .,['problem_staff_part']
113,no improvement require,['no improve']
114,"staff should have the general knowledge . staff should know the electronic because they have to explain about the car system , type how its work . they need to appointment these types of people staff .",['knowledg']
115,service advisor do n't do the work for their own mine . first listen the customer problem then they do work .,['respond']
116,"i had faced one problem i . e . when i went to take the car they people did n't explained me anything about the car . i do n't know what is the c system in inova car . staff did n't explain the customers about the car had to 7000 km and i have to know what is c system and which system is used because if customer is going to take the car , staff should tell him the experience . staff should pay attention as he know the customer is new to car . they should ask the customers that is there any problem in the car , is all system is know to you \? they had given the car of lakh rs . but i do n't know how to do automatic gare to manual gare .",['inform']
117,"there is a less workers \( boy 's \) , should be provide more workers . one person handles 10 cars . we do n't have a time to talk anyone .",['staff_work_call']
118,which part have bolt which they not get other then they put . so they not told me to not use the car . they put all tires new after come to lakh now it was damaged . then i told them then they told me boll was gone which is not there .,['staff_work_call']
119,the staff are misguide us they should not to misguide us . they should be told us right things . which services good services for us like .,['staff_work_call']
120,i had taken the appointment on before 28th they had rejected the appointment and they had sent me back . when we the customers service center . speed of the service,['staff_work_call']
121,while for servicing they do n't give right explanation to us . each time while coming must explain like how to drive to avoid problem . must give correct details explanation by service staff .,['detail']
122,"explain properly about the servicing and all . explain everything about the vehicle what servicing they are doing , which , where need putting , what should be doing for servicing , only in that place . explanation should be properly .",['staff_work_call']
123,service centre persons should change the staff . they should charge the penalty for staff . customer satisfaction must be needed . professional showroom must be provided in service centers .,['staff_work_call']
124,while giving explanation the staff knowledge was not proper . it means they said take car from dsk but it any problem occur like cash or insurance claim or any issue they suggest to go other dealership . so it should not happen it any work you ca n't do then you should inform us previously only .,['knowledg']
125,responded said that ican not give you of that opened answer .,['respond']
126,they have a proper knowledge whoever servicing the car the person have to know when he delivered the car .,['knowledg']
127,they are not doing explanation properly . they should explain us . they should explain as it is .,[u'explan_proper_clear']
128,they provide good explanation . they are lieing . moll of the times they should clear the things and they should tell truth . this should be improved .,['inform']
129,advisor who explained about the car it must be detailed . if we faced any problem that time phone must be work . after that they called so it is deficit for decide what to do,['advisor_work_proper']
130,dealership explanation should be improved . they should provide proper information about vehicle . but the fact is i my self have to tell all the problem . we ca n't provide all the information about the problem . we can tell only general information .,['information']
131,they behave good with customer .,['behavior']
132,in servicing time if they are changed any parts of our cars then they should be given information to the customer . the advisors explanation should be satisfied . they told us parts should be changed . that time they should be checking the parts and what is this damage this explanation should be told the customer .,['information']
133,maintenance must be there work should be done on commuted time . whatever the reason is there .,['staff_work_call']
134,if waiting time is more then 1 hour then staff should in from us because we have to go to office if they take more time then it will have problem . if we come from take more time they at affects my job . if car have any problem then they should inform us without argument . they are only telling that they are giving free service but they are not implementing it . if they don \? t want to give policy they should not keep it .,['inform']
135,the car features they should be guide properly . they should also guide us how to driving .,['guid']
136,staff is very careless . labor talking to the customer . service advisor should concentrate on them they done the work they doing properly or not .,['advisor_work_proper']
137,in car which problem is their they should proper advice to them . they should first inform them which problem is their because customer can face problem . that 's why proper information should be provide .,['advis']
138,they should improve explanation when we visit service center with car we have to search them nobody available there to attend us . they take more time for paper work . we have to explain them car problem . they are not explaining or giving advice to customer .,['advis']
139,they should be checking the car . they should be good advice . they should have to check there car what 's the problem in car .,['advis']
140,"service centers advisor should be call the customer and confirmed . which time coming to the service center . if customer coming to late , then they should be attend the customer and then after attended other customer .",['staff_work_call']
141,they should give proper advice to the customers . if any parts of the car are not working they should repaired it they should not tell to replace them . they should not scads the customer that to change the parts or replace it of the car . because taken charge more money from the customers . they should give proper suggestion .,['advis']
142,"everything depend on advisor which we leave the car on the advisor , so in inside staff how the doing work who doing proper so this work had advisor to take care of it he customer it should he has advisor responsibility because where they work there we are not allowed and has to stand there . they should not paint out the customer and done the work . they should not point out on work which they take the work they should be complete . advisor has to be date car about now they doing the work and which they done the work . which are proper or not , they should use their authority",['staff_work_call']
143,"dealership staff should have the fully knowledge about the vehicle . if we are complaining about the maintenance park , they are not aware about the thing they are not able to tell the issues of our vehicle part . they should given proper training about the vehicle fast training everything",['train']
144,when we buy any expensive car that time we had issue that time we had issue that time service advisor will give to some excuses or reasons that will not good customer will never satisfied ever .,['advisor_work_proper']
145,"which they work they tell us , that works only do . if charges will be less , it will be good",['inform']
146,staff should give proper information to customer . if customer do n't have information that any part is in warranty . so they should inform to customer . without reason they keep car for 2 day in showroom . they told us that guaranty warranty is not clear . so your car is over here . nobody is responsible person over there . there should be improvement in explanation advice of staff .,['advis']
147,everything should be improved .,['staff_work_call']
148,had a problem and the parts was n't available . so i told them to inform me as soon as the parts are available they asked for the advance money for the parts . must explain in a better way .,['inform']
149,"there should be knowledgable tecnician , also they should be given to proper information . not the information to bussiness purpose .",['knowledg']
150,dealership staff must explain and guide us properly . must provide detailed printouts of the amount charged . if any parts needed to be changed then must inform the rate of it .,['detail']
151,they have to give proper response and information .,['information']
152,advisor talk rudely . should talk properly . time does not know how much time it will take for servicing . for 10 minutes work they take 4hrs . they should give proper advise .,['advis']
153,dealership staff need to explain all the problems . we are paying 7000 rs for service so they have to explain all the service charges how they charging and how much for each parts,['problem_staff_part']
154,there advisor is properly not to the customer . this talking language should be improved .,['advisor_work_proper']
155,which problem they tell to the customer they should understand it solve their problem .,['inform']
156,"while i taken away my car at servicing center then they told me here servicing more car reaming , now we are not taken . while i taken appointment then they told me tomorrow bring your car if there already more cars for servicing then they should be called and refused . if we are taken the appointment then they are one place put the customers otherwise they call the customers . today not come tomorrow you will come . i given this complaint it should be solved . if servicing our car completed at one day they put it two days . but all works doing it properly otherwise customers went at again and again to solve the problem his cars . they work properly our car then customer will be satisfied .",['staff_work_call']
157,if any person will go their then they should give satisfied to them . like for example their language should be removed when customer go their they should ask tea or coffee to them .,['staff_work_call']
158,when we visit for servicing the car they give explanation regarding it i felt same problem in it when we take car for servicing and if there is any issue or we have to keep car for one day there only they should inform about it after servicing they should not tell about it because for that we have to take car again to servicing center .,['inform']
159,improvement should be this that the customer are telling their work and they people prepare a list and take our rig nature and they are not giving the copy of it to us one copy should be given to customer so that how customer will know what they had written so anew copy should be provided .,['inform']
160,advisor should give knowledge to there workers . so that the they guide the customer .,['knowledg']
161,they should increase the staff . so they can explain the problem of the car to customers .,['problem_staff_part']
162,in last servicing we told them while break the car some noise comes in right side of the car . which not solve it . if customer some problem told them they should be solve it in that time .,['problem_staff_part']
163,my smile pack was finished that i do n't know so they have to inform me about the same . after car servicing they told me . so they clear all the things before servicing .,['inform']
164,the advertiser should tell the same thing as the timing servicing or tell more than two hours so that we can get the train on the go . advisor should advertise this . tell the right time . so that we do not have to weed,['train']
165,nowadays the car is new and all parts are new too . so the staff of showroom and even dealership staff must explain to us in detail . because the staff know the proper details of new model car,['detail']
166,they were not given all the details about the vehicle . they should be give all the details and also they will suggest about new accessories foe the vehicle .,['detail']
167,they do n't answer properly to us . first they say something after service they something else . they do n't response properly .,['respond']
168,while for the service they must give explanation and guide us how to maintain properly .,['guid']
169,improvement needed but i do n't want to give suggestion .,['staff_work_call']
170,in current service center happen also in next service what happening . they should be told us they should be explaining properly about customer 's any queries .,['question']
171,"before serving our car they should be given full information to the customer about our car like which parts are changed , why it changed that it .",['information']
172,they should satisfy the customer properly they should explain everything in detail .,['detail']
173,"when we give our car to them for servicing and return back . so , if has any issue comes in the car , so they should be call us and asked about the issue we resolve or not .",['staff_work_call']
174,which instruction gives them \? they should be complete it which problem of the car wants to tell them again again .,['inform']
175,service center should do dealing properly . parts are not available at service center . so they should order the parts .,['staff_work_call']
176,"staff should be completely trained . and there workshop they should allow o come car owner driver so that they see how they wash and tell them also other the three machine they should take care about it . which person have in counter , they should be explain everything to the customer which they complaint to them .",['train']
177,mahindra provides there very worst services but they have a different way . they check it by driving the car also open the bonnet . in this service center it \? s not happen which should be done . advisor should be check the car personally tell what is the problem . they should tell face to face what is the problem this thing if change then we will get benefit or not . one time i asked them that using 100rs shampoo then they reply me if you want to put it then put otherwise live it . then they talk like that they don \? t have manners how to talk . maruti people have different way to talk .,['inform']
178,after servicing our car while we are taken returned our car then they are not told us . information about our car they should be given he informants on to the customer .,['information']
179,in car which work are require they should doing those work . they should not force to the customers that to do this work . they should not doing extra work in the car . for that reason we has to pay extra charge engineer break should like that only they should give complete detail to the customer and also not force them,['detail']
180,advisor should give proper advice they should appoint good employees,['advis']
181,they should understand basic things also explain to the customer . what they want to explain they only focus such things .,[u'understand_problem_manag']
182,"my car part had one problem then i told the service center , changed my car parts , but they told me not problem at parts and not necessary to changed it , you are run away your car . if customer wants their cars changed it otherwise they told the solution to the customer .",['problem_staff_part']
183,before giving the car to the customer they had to check it one 's then they have to give it .,['others']
184,they not explain me . they not told me accurately what has to repair in car what problem has there in it . in which services have what work had to done . when we have to take the car they not explain me anything .,['problem_staff_part']
185,they have to give the proper information regarding the dinting .,['information']
186,how much we ask that much only they explain to us . them self they do n't explain the extra thinks . because we are new . we do n't get any idea but them self they should tell something to us .,['inform']
187,they should communicate clearly with customers . there should me transparency in advance . they should explain properly any tips to customer of technical parts .,['staff_work_call']
188,there are taking more time . they should give car on committed time . they are giving after 2 3 hours of committed time .,['commit']
189,while coming for the service the customer doesn \? t know the process . that time they must completely explain the details of servicing,['detail']
190,explanation and advice which is given by staff should be improve they should entertain customer and listen there problems some person are there who don \? t talk well with customer .,['advis']
191,they have to give the proper response 2 . they have to change the key part 3 . they should not give wrong information and should give proper explanation,['information']
192,"in my vehicle there was ac related problem . it \? s not solving yet . they kept my vehicle for four day 's either then the adviser should checked properly , what problem in ac .",['advis']
193,in car which work is done they should inform about that work that work should be done .,['inform']
194,they have to give proper explanations when customers visits to the service center . 2 . they have to inform regarding the new version of vehicles to the customers,['inform']
195,"when i visited their service center that time i was completed my 70 , 000 km . that time service advisor self advise me after 5 6 thousand km you should change your break paddle . when you complete 5000 or 6000 km then visit again that time we will change it . when i was visit after completed my 5000 km to their service center then i remembered they told me after 5000 km they will change my cars break paddle . but that time service advisor told me your break paddle is in still good condition . we will change it when you completing your another 5000 km . when i visited after completing my 70 , 000 km that time if they properly estimated or advise how long break paddle where in good condition . if they give wrong estimated or wrong advice customer not comfortability drive the vehicle . they should be properly estimate or give correct advice to the customer .",['advis']
196,"those mechanics who are working over there , they should be more expert , so that they can detect the fault . good mechanic is needed , those who are there , they are not expert .",['staff_work_call']
197,information should be given properly .,['information']
198,when customer gone there for car servicing then they should not ignore to a customer and also they should attained properly . car servicing should be doing properly .,['others']
199,for the work i have taken my car they have not done the work properly . the mechanics are also not good . they did not provide proper service and also did not see that the work has completed or not but they should see this . they must appoint a man whom has more idea about car servicing because if he had more idea he can solve these problems easily .,['problem_staff_part']
200,i had problem with my ac of my car . first they said problem with pipe then i changed it . then also it was not been solved on second time i had problem with some other parts to change it . then also the car problem have not been solved . the advisor used to change all the problem of the car once at a time .,['problem_staff_part']
201,we are not satisfied with the suggestions given by the dealership they should give it more better .,['staff_work_call']
202,the staff should have more knowledge about the technology .,['knowledg']
203,experience staff should be there . and excellent staff should be there . staff should be increase . if staff 's are more while service it will not take time .,['staff_work_call']
204,they have to give proper explanations .,[u'explan_proper_clear']
205,"the customer needs to get genuine explanation from the staff . once my car wheel alignment problem a raised . they said my 500 discount be received . but in bill they should tyre change , shockpsar change they added me many charges .",['staff_work_call']
206,the advisor of service center should be very responsible .,['advisor_work_proper']
207,they have to give proper explanations .,[u'explan_proper_clear']
208,"there the advisors do not tell anything . for any work of car , they must tell us before they add anything to the car . once they first only added . in normal servicing they should first tell us and the place it . it should not be like this they first add on their own and then tell us . i told them this should be included in this but they said no it comes separately . they must ask if they should add or no .",['inform']
209,they are not giving the information in clarity . so they have to give correct information .,['information']
210,they should avail the details of the problem to the customer . while servicing the car .,['detail']
211,dealership staff must explanation properly to the customer . the time of spare parts purchase must be informed to us .,['inform']
212,"first time i taken toyota car , i don \? t know anything about it so , staff should explained us how much km used the car , then it required to change the parts and servicing also . service should be improved so it 's good for the customer .",['problem_staff_part']
213,while servicing the car the charges shown on the job car should be similar and there should be no additions charges the bill amount should be similar it should not be more .,['staff_work_call']
214,the staff should have a very clear idea about the spare parts rate . if we ask for the rate of the parts they fumble ask for here there in which are time get wasted . my suggestion is to be there engineer should be available .,['staff_work_call']
215,dealership staff not responding us properly . toyota is very big brand . but staff not attending us properly they don \? t have a proper knowledge to talk with owners derivers . they have to trained properly .,['knowledg']
216,advisor explain wrong things . it should be improve .,['advisor_work_proper']
217,at the time of servicing they should do only that work which is needed not take extra charges for that work .,['staff_work_call']
218,advisor was dash my car in first servicing . now which i done the dry clean which was also not proper . they not done the worked properly .,['advisor_work_proper']
219,while giving information the staff needs to be experienced . because if we ask any questions they say that let me concern with my sir . this should not be happen .,['question']
220,the service advisor should be active .,['advisor_work_proper']
221,it will be good for my car but after that i did not feel any charges in my car . they take huge amount for it . so after paying huge amount it there is no benefit out of it then this is not good they should not suggest us like this . if somebody asks then only they suggest then it \? s ok .,['staff_work_call']
222,one staff member given my proper advise and staff not given me proper advise he did n't explained me properly . they told me your bill will come something amount but we get some other amount in bill . so they should told us exact amount they told me to changed raile so i told them to changed it then they changed it but they did n't returned my old raile . when i asked about it they said it was not there .,['advis']
